,Achieve [LocalsWarnedWhenRiskImminent],Avoid [FalseWarning],Achieve [DepthAcquiredEvery5SecondsByRadar],,,,Maintain [AcquiredRadarDepthAccurate],,,,Achieve [SpeedAcquiredEvery5SecondsByUltrasound],,,,Maintain [UltrasoundSpeedAccurate],,,,Achieve [LocalsWarnedByPhoneWhenLevelsCritical],,,,Achieve [LevelsCriticalDetectedWhenDataAcquired],Achieve [SpeedAcquiredEvery10SecondsByUltrasound],,,,Achieve [SpeedAcquiredEvery5SecondsByCamera],Achieve [ImagesAcquiredEvery5Seconds],Achieve [TracersIdentified],Achieve [SpeedAcquiredFromTracers],Maintain [CameraSpeedAccurate],Achieve [LocalsWarnedBySMSWhenLevelsCritical],,,,locals_warned_by_email,,,
timestamp,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,mean,lower,upper,cps,cps,mean,lower,upper,cps,cps,cps,cps,cps,cps,mean,lower,upper,cps,mean,lower,upper,cps
18:57:06.1152,0.8946,0.8527,0.8380,0.8493,0.8268,0.8946,0.6126,0.6313,0.5940,0.8554,0.3118,0.3217,0.3019,0.5772,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3728,0.3832,0.3625,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0288,0.0374,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:07.1157,0.8946,0.8527,0.8380,0.8493,0.8268,0.8946,0.6126,0.6313,0.5940,0.8554,0.3117,0.3216,0.3019,0.5798,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3728,0.3831,0.3625,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0288,0.0374,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:08.1158,0.8946,0.8527,0.8380,0.8493,0.8268,0.8946,0.6123,0.6309,0.5937,0.8554,0.3117,0.3216,0.3018,0.5803,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3727,0.3830,0.3624,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0288,0.0374,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:09.1197,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3116,0.3215,0.3018,0.5808,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3727,0.3830,0.3623,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0374,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:10.1193,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3116,0.3215,0.3017,0.5812,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3726,0.3829,0.3623,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:11.1212,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3115,0.3214,0.3017,0.5817,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3725,0.3828,0.3622,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:12.1212,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3115,0.3213,0.3016,0.5822,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3725,0.3828,0.3622,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:13.1220,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3114,0.3213,0.3016,0.5801,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3724,0.3827,0.3621,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:14.1244,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3114,0.3212,0.3015,0.5796,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3723,0.3826,0.3620,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:15.1242,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3113,0.3212,0.3014,0.5791,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3723,0.3826,0.3620,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:16.1246,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3113,0.3211,0.3014,0.5786,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3722,0.3825,0.3619,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:17.1285,0.8946,0.8528,0.8380,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3112,0.3211,0.3013,0.5782,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3721,0.3825,0.3618,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:18.1252,0.8946,0.8528,0.8381,0.8493,0.8268,0.8946,0.6127,0.6313,0.5941,0.8555,0.3112,0.3210,0.3013,0.5777,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3721,0.3824,0.3618,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:19.1248,0.8946,0.8528,0.8381,0.8493,0.8268,0.8946,0.6129,0.6315,0.5943,0.8555,0.3111,0.3210,0.3012,0.5798,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3720,0.3823,0.3617,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:20.1260,0.8947,0.8528,0.8381,0.8493,0.8268,0.8947,0.6129,0.6315,0.5943,0.8555,0.3111,0.3209,0.3012,0.5798,0.4633,0.5067,0.4198,0.9311,0.0000,0.0000,0.0000,0.9946,1.0000,0.3720,0.3823,0.3617,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0287,0.0373,0.0201,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:21.1264,0.8947,0.8528,0.8381,0.8494,0.8269,0.8947,0.6129,0.6315,0.5943,0.8555,0.3110,0.3209,0.3011,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3719,0.3822,0.3616,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:22.1283,0.8947,0.8528,0.8381,0.8494,0.8269,0.8947,0.6129,0.6315,0.5943,0.8555,0.3109,0.3208,0.3011,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3718,0.3821,0.3615,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:23.1286,0.8947,0.8528,0.8381,0.8494,0.8269,0.8947,0.6129,0.6315,0.5943,0.8555,0.3109,0.3208,0.3010,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3718,0.3821,0.3615,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:24.1286,0.8947,0.8528,0.8381,0.8494,0.8269,0.8947,0.6129,0.6315,0.5943,0.8555,0.3108,0.3207,0.3010,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3717,0.3820,0.3614,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:25.1288,0.8947,0.8528,0.8381,0.8494,0.8269,0.8947,0.6129,0.6315,0.5943,0.8555,0.3108,0.3206,0.3009,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3716,0.3819,0.3613,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:26.1290,0.8947,0.8530,0.8381,0.8494,0.8269,0.8947,0.6126,0.6312,0.5940,0.8557,0.3107,0.3206,0.3009,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3716,0.3819,0.3613,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:27.1290,0.8948,0.8530,0.8381,0.8494,0.8269,0.8948,0.6126,0.6312,0.5940,0.8557,0.3107,0.3205,0.3008,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3715,0.3818,0.3612,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:28.1315,0.8948,0.8530,0.8384,0.8496,0.8271,0.8948,0.6126,0.6312,0.5940,0.8557,0.3106,0.3205,0.3008,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3715,0.3817,0.3612,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:29.1331,0.8948,0.8530,0.8384,0.8496,0.8271,0.8948,0.6126,0.6312,0.5940,0.8557,0.3106,0.3204,0.3007,0.5798,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3714,0.3817,0.3611,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:30.1336,0.8948,0.8530,0.8384,0.8496,0.8271,0.8948,0.6126,0.6312,0.5940,0.8557,0.3105,0.3204,0.3007,0.5793,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3713,0.3816,0.3610,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:31.1360,0.8948,0.8530,0.8384,0.8496,0.8271,0.8948,0.6126,0.6312,0.5940,0.8557,0.3105,0.3203,0.3006,0.5814,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3713,0.3816,0.3610,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:32.1401,0.8948,0.8530,0.8384,0.8496,0.8271,0.8948,0.6126,0.6312,0.5940,0.8557,0.3104,0.3203,0.3006,0.5814,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3712,0.3815,0.3609,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0372,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:33.1407,0.8948,0.8530,0.8384,0.8496,0.8271,0.8948,0.6126,0.6312,0.5940,0.8557,0.3104,0.3202,0.3005,0.5814,0.4633,0.5067,0.4198,0.9312,0.0000,0.0000,0.0000,0.9946,1.0000,0.3711,0.3814,0.3609,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:34.1409,0.8948,0.8530,0.8384,0.8496,0.8271,0.8948,0.6126,0.6312,0.5940,0.8557,0.3103,0.3202,0.3005,0.5814,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3711,0.3814,0.3608,1.0000,1.0000,1.0000,1.0000,1.0000,0.9968,0.0286,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:35.1410,0.8949,0.8530,0.8384,0.8496,0.8271,0.8949,0.6123,0.6309,0.5936,0.8557,0.3103,0.3201,0.3004,0.5814,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3710,0.3813,0.3607,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0286,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:36.1412,0.8949,0.8530,0.8385,0.8498,0.8273,0.8949,0.6123,0.6309,0.5936,0.8557,0.3102,0.3201,0.3004,0.5814,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3710,0.3812,0.3607,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0286,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:37.1411,0.8949,0.8531,0.8385,0.8498,0.8273,0.8949,0.6125,0.6311,0.5939,0.8558,0.3102,0.3200,0.3003,0.5819,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3709,0.3812,0.3606,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:38.1434,0.8949,0.8531,0.8385,0.8498,0.8273,0.8949,0.6125,0.6311,0.5939,0.8558,0.3101,0.3200,0.3003,0.5798,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3708,0.3811,0.3606,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:39.1440,0.8949,0.8531,0.8385,0.8498,0.8273,0.8949,0.6125,0.6311,0.5939,0.8558,0.3101,0.3199,0.3002,0.5798,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3708,0.3810,0.3605,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:40.1426,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6129,0.6315,0.5943,0.8559,0.3100,0.3198,0.3002,0.5798,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3707,0.3810,0.3604,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:41.1441,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6129,0.6315,0.5943,0.8559,0.3100,0.3198,0.3001,0.5798,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3706,0.3809,0.3604,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:42.1479,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6131,0.6317,0.5945,0.8559,0.3099,0.3197,0.3001,0.5815,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3706,0.3809,0.3603,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:43.1483,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6131,0.6317,0.5945,0.8559,0.3099,0.3197,0.3000,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3705,0.3808,0.3602,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0371,0.0200,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:44.1471,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6131,0.6317,0.5945,0.8559,0.3098,0.3196,0.3000,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3705,0.3807,0.3602,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:45.1472,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6131,0.6317,0.5945,0.8559,0.3097,0.3196,0.2999,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3704,0.3807,0.3601,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:46.1474,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6131,0.6317,0.5945,0.8559,0.3097,0.3195,0.2999,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3703,0.3806,0.3601,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:47.1484,0.8949,0.8532,0.8385,0.8498,0.8273,0.8949,0.6131,0.6317,0.5945,0.8559,0.3096,0.3195,0.2998,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3703,0.3805,0.3600,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:48.1473,0.8951,0.8532,0.8388,0.8500,0.8276,0.8951,0.6131,0.6317,0.5945,0.8559,0.3096,0.3194,0.2998,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3702,0.3805,0.3599,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:49.1493,0.8951,0.8533,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3095,0.3194,0.2997,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3701,0.3804,0.3599,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:50.1488,0.8951,0.8533,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3095,0.3193,0.2997,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3701,0.3803,0.3598,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:51.1490,0.8951,0.8533,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3094,0.3193,0.2996,0.5808,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3700,0.3803,0.3598,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:52.1502,0.8951,0.8533,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3094,0.3192,0.2996,0.5813,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3700,0.3802,0.3597,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0285,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:53.1503,0.8951,0.8533,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3093,0.3192,0.2995,0.5822,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3699,0.3802,0.3596,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0284,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:54.1507,0.8951,0.8533,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3093,0.3191,0.2995,0.5826,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3698,0.3801,0.3596,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0284,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:55.1512,0.8951,0.8534,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3092,0.3190,0.2994,0.5831,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3698,0.3800,0.3595,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0284,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:56.1544,0.8951,0.8534,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3092,0.3190,0.2994,0.5836,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3697,0.3800,0.3595,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0284,0.0370,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:57.1548,0.8951,0.8534,0.8388,0.8500,0.8276,0.8951,0.6133,0.6319,0.5947,0.8560,0.3091,0.3189,0.2993,0.5841,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3696,0.3799,0.3594,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0284,0.0369,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:58.1565,0.8951,0.8534,0.8388,0.8500,0.8276,0.8951,0.6130,0.6315,0.5944,0.8560,0.3091,0.3189,0.2993,0.5849,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3696,0.3798,0.3593,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0284,0.0369,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:57:59.1565,0.8951,0.8531,0.8388,0.8500,0.8276,0.8951,0.6126,0.6312,0.5941,0.8558,0.3090,0.3188,0.2992,0.5854,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3695,0.3798,0.3593,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0284,0.0369,0.0199,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:00.1561,0.8951,0.8529,0.8388,0.8500,0.8276,0.8951,0.6126,0.6312,0.5941,0.8556,0.3090,0.3188,0.2992,0.5859,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3695,0.3797,0.3592,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:01.1577,0.8951,0.8526,0.8388,0.8500,0.8276,0.8951,0.6123,0.6309,0.5937,0.8553,0.3089,0.3187,0.2991,0.5864,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3694,0.3797,0.3591,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:02.1605,0.8951,0.8527,0.8388,0.8500,0.8276,0.8951,0.6123,0.6309,0.5937,0.8554,0.3089,0.3187,0.2991,0.5869,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3693,0.3796,0.3591,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:03.1599,0.8953,0.8527,0.8388,0.8500,0.8276,0.8953,0.6123,0.6309,0.5937,0.8554,0.3088,0.3186,0.2990,0.5881,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3693,0.3795,0.3590,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:04.1601,0.8953,0.8527,0.8391,0.8503,0.8279,0.8953,0.6123,0.6309,0.5937,0.8554,0.3088,0.3186,0.2990,0.5886,0.4633,0.5067,0.4198,0.9313,0.0000,0.0000,0.0000,0.9946,1.0000,0.3692,0.3795,0.3590,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:05.1622,0.8953,0.8527,0.8391,0.8503,0.8279,0.8953,0.6123,0.6309,0.5937,0.8554,0.3087,0.3185,0.2989,0.5891,0.4633,0.5067,0.4198,0.9314,0.0000,0.0000,0.0000,0.9946,1.0000,0.3692,0.3794,0.3589,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:06.1641,0.8953,0.8528,0.8391,0.8503,0.8279,0.8953,0.6123,0.6309,0.5937,0.8555,0.3087,0.3185,0.2989,0.5870,0.4633,0.5067,0.4198,0.9314,0.0000,0.0000,0.0000,0.9946,1.0000,0.3691,0.3793,0.3588,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:07.1650,0.8953,0.8528,0.8391,0.8503,0.8279,0.8953,0.6123,0.6309,0.5937,0.8555,0.3086,0.3184,0.2988,0.5870,0.4633,0.5067,0.4198,0.9314,0.0000,0.0000,0.0000,0.9946,1.0000,0.3690,0.3793,0.3588,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:08.1669,0.8953,0.8528,0.8391,0.8503,0.8279,0.8953,0.6123,0.6309,0.5937,0.8555,0.3086,0.3184,0.2988,0.5870,0.4633,0.5067,0.4198,0.9314,0.0000,0.0000,0.0000,0.9946,1.0000,0.3690,0.3792,0.3587,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
18:58:09.1674,0.8953,0.8528,0.8391,0.8503,0.8279,0.8953,0.6123,0.6309,0.5937,0.8555,0.3085,0.3183,0.2987,0.5870,0.4633,0.5067,0.4198,0.9314,0.0000,0.0000,0.0000,0.9946,1.0000,0.3689,0.3791,0.3587,1.0000,1.0000,1.0000,1.0000,1.0000,0.9969,0.0283,0.0369,0.0198,1.0000,0.0000,0.0000,0.0000,1.0000
